ts;trade_id;symbol;RangeA_ATR;BodyA_ATR;RangeB_ATR;BodyB_ATR;WickB_Ratio;SumOppBody5_ATR;RangeExpansion;TimeoutProgress;TouchNextBarFVG;is_extremum_forecast;rr_ext;has_open_fvg_in_range;DistanceToExt_ATR;SumOpp_from_Ext_ATR;SumOpp_from_Ext_N_ATR;SumOpp_from_Ext_over_Dist;fc_beyond_bar;fc_count_upto_bar;ATR_regime_ratio;Session_Asian;Session_London;Session_NY;is_London_open;is_NY_open;open_order_ticket;is_profitable;profit
2007.04.19 17:00:00;52;EURUSD.TDS;1.497472;0.108907;0.653442;0.163361;0.416667;1.878646;0.714924;0.333333;1;1;0.945455;0;1.410853;1.824193;0.456048;0.002374;1;1;1.097401;0;0;1;0;1;;0;-1001.0
2007.05.04 11:00:00;54;EURUSD.TDS;1.308497;1.11634;2.891503;2.095425;0.053797;2.918954;2.508932;0.0;0;1;0.373737;0;0.891566;2.699346;0.899782;0.003309;0;2;0.874377;0;1;0;1;0;;0;-1000.89
2007.05.22 11:00:00;56;EURUSD.TDS;1.272727;0.763636;2.405455;1.285455;0.359788;2.863636;2.035541;0.0;1;1;0.861314;0;1.338736;2.507273;0.835758;0.001472;1;1;0.75882;0;1;0;1;0;;1;861.4
2007.09.03 12:00:00;58;EURUSD.TDS;1.60884;0.054144;1.01326;0.448619;0.282443;1.80221;0.755697;0.333333;0;1;3.255556;0;2.263797;2.869613;0.286961;0.001639;1;5;0.661565;0;1;0;1;0;;1;3255.23
2007.10.30 12:00:00;60;EURUSD.TDS;1.248103;0.509863;1.359636;0.945372;0.242188;2.182853;1.354856;0.333333;1;1;0.693182;0;0.930283;1.152504;0.576252;0.002333;1;1;0.995723;0;1;0;1;0;;0;-1000.56
2007.12.03 11:00:00;62;EURUSD.TDS;1.569736;0.727438;2.386509;2.190823;0.026738;2.284412;2.090553;0.333333;1;1;0.293578;0;0.772414;3.356427;0.419553;0.010215;0;2;0.931483;0;1;0;1;0;;1;293.76
2008.01.23 17:00:00;64;EURUSD.TDS;2.176436;1.512252;1.718094;1.451872;0.070288;4.792002;1.742519;0.666667;0;1;1.797468;0;2.907495;5.983141;0.664793;0.007498;1;4;1.140579;0;0;1;0;1;;1;1709.33
2008.01.29 12:00:00;66;EURUSD.TDS;1.437781;0.362069;1.416792;0.488006;0.422222;2.592204;1.166559;1.0;1;1;1.451163;0;1.56503;3.6994;0.336309;0.004505;0;4;0.688777;0;1;0;1;0;;0;-999.75
2008.02.04 11:00:00;68;EURUSD.TDS;1.729837;0.951132;1.952324;1.240366;0.031339;2.575288;1.194284;0.0;0;1;1.009375;0;1.741911;4.566547;0.456655;0.004713;1;2;0.71053;0;1;0;1;0;;1;1016.67
2008.02.20 11:00:00;70;EURUSD.TDS;1.692174;0.146087;2.306957;1.016522;0.361478;2.428696;2.059223;0.333333;0;1;1.739496;0;2.303657;4.82087;0.401739;0.003438;0;6;0.849742;0;1;0;1;0;;0;-999.6
2008.03.17 17:00:00;72;EURUSD.TDS;1.44698;0.678218;0.850763;0.734594;0.090361;2.167907;0.908593;0.666667;1;1;1.796895;0;2.420162;3.442343;0.430293;0.008326;0;3;1.438384;0;0;1;0;1;;0;-1020.45
2008.03.27 12:00:00;74;EURUSD.TDS;1.382756;0.4132;1.109459;0.790611;0.152493;2.407623;1.043132;0.666667;0;1;1.61165;0;2.665138;3.689519;0.409947;0.004255;1;3;1.03908;0;1;0;1;0;;1;1540.18
2008.03.31 16:00:00;75;EURUSD.TDS;2.680101;0.90806;2.115869;0.846348;0.404167;1.437028;1.557936;0.666667;0;1;0.869565;0;1.883408;1.384131;0.461377;0.000834;1;1;0.392954;0;1;1;0;1;;1;868.8
2008.04.02 16:00:00;78;EURUSD.TDS;1.136974;0.285053;2.704766;2.011569;0.142515;2.500694;2.870402;0.666667;0;1;0.658906;0;1.600162;3.28783;0.547972;0.006343;1;1;1.142981;0;1;1;0;1;;0;-996.44
2008.05.28 12:00:00;80;EURUSD.TDS;1.228393;0.768321;2.429182;1.532041;0.109848;2.67302;2.25834;0.666667;1;1;1.134956;0;2.192977;3.597765;0.599628;0.003566;1;2;0.991058;0;1;0;1;0;;1;1133.73
2008.06.04 17:00:00;82;EURUSD.TDS;1.655951;0.058405;1.693742;0.841718;0.338742;1.604417;1.756323;0.666667;0;1;0.72093;0;0.988385;4.078037;0.407804;0.012009;0;2;1.122869;0;0;1;0;1;;1;734.99
2008.06.26 12:00:00;84;EURUSD.TDS;1.223487;0.057351;1.47838;1.156577;0.075431;1.567592;1.573148;0.666667;1;1;0.145221;0;0.323676;2.099681;0.299954;0.02036;0;3;0.974131;0;1;0;1;0;;1;145.36
2008.07.04 12:00:00;86;EURUSD.TDS;2.025354;0.871738;1.649515;1.117077;0.231013;2.870992;0.997317;1.0;1;1;0.591954;0;1.003829;2.870992;0.574198;0.005479;1;1;0.739283;0;1;0;1;0;;1;591.22
2008.08.01 12:00:00;88;EURUSD.TDS;1.159476;0.533898;1.186441;0.447612;0.472727;1.569337;0.817388;0.333333;1;1;1.381295;0;1.02713;0.884438;0.294813;0.001597;1;1;0.779201;0;1;0;1;0;;0;-999.41
2008.08.06 11:00:00;90;EURUSD.TDS;1.105763;0.616949;1.456949;0.792542;0.19544;1.651525;1.388512;0.0;0;1;2.536585;0;2.426667;3.829831;0.382983;0.003326;0;3;0.881394;0;1;0;1;0;;1;2537.6
2008.08.27 11:00:00;92;EURUSD.TDS;1.269682;0.442211;2.140704;1.303183;0.222222;1.943049;1.898678;0.0;1;1;0.450505;0;0.679878;1.735343;0.578448;0.007619;1;1;1.108228;0;1;0;1;0;;1;450.46
2008.11.10 11:00:00;94;EURUSD.TDS;0.874271;0.291424;2.02831;1.154038;0.097701;1.841799;1.794369;0.0;1;1;0.327044;0;0.556575;1.573689;0.524563;0.012128;1;1;0.764937;0;1;0;1;0;;1;327.6
2009.01.08 12:00:00;96;EURUSD.TDS;1.280423;0.448677;1.259259;0.512169;0.428571;4.247619;1.053097;1.0;0;1;3.25;0;3.3829;7.961905;0.79619;0.011121;1;4;0.871304;0;1;0;1;0;;1;3250.0
2009.05.05 12:00:00;98;EURUSD.TDS;1.124216;0.017566;1.40527;1.036386;0.2375;3.899624;1.199041;0.666667;0;1;1.579545;0;2.405439;3.987453;0.569636;0.004718;0;3;0.858155;0;1;0;1;0;;0;-998.8
2009.05.11 16:00:00;100;EURUSD.TDS;1.225;0.365909;1.081818;0.381818;0.058824;1.810455;0.963855;0.666667;0;1;2.283582;0;2.467742;2.959091;0.369886;0.003769;0;1;0.871124;0;1;1;0;1;;1;2233.39
2009.06.11 12:00:00;102;EURUSD.TDS;1.593081;0.748748;1.736459;1.306327;0.146789;2.666818;1.434777;0.333333;1;1;0.425;0;0.82658;1.832044;0.610681;0.006956;1;2;0.804042;0;1;0;1;0;;0;-1002.0
2009.06.26 11:00:00;104;EURUSD.TDS;1.302955;0.07346;1.210163;0.193317;0.661342;1.585197;0.965453;0.0;1;1;1.59589;0;1.036543;0.823529;0.411765;0.002055;1;1;0.680647;0;1;0;1;0;;0;-1000.1
2009.07.07 12:00:00;106;EURUSD.TDS;1.496785;0.202572;2.025723;1.564309;0.018519;3.263666;1.894072;0.666667;1;1;0.367733;0;0.869629;3.263666;0.652733;0.010004;1;2;1.038183;0;1;0;1;0;;1;366.85
2009.09.02 11:00:00;108;EURUSD.TDS;1.388394;0.704943;1.603316;1.190666;0.134048;2.385631;1.271085;0.0;0;1;1.065714;0;1.726852;2.703715;0.386245;0.003642;0;4;0.771621;0;1;0;1;0;;0;-1001.0
2009.09.14 12:00:00;110;EURUSD.TDS;1.441071;0.670098;1.477097;0.61966;0.302439;1.822954;1.277259;0.333333;1;1;1.085246;0;1.157343;1.383428;0.691714;0.003318;1;1;0.995988;0;1;0;1;0;;0;-1000.4
2009.09.17 17:00:00;112;EURUSD.TDS;1.340095;0.208558;2.498257;1.495404;0.062167;2.232013;2.501666;0.333333;1;1;0.486085;0;1.044419;2.232013;0.446403;0.004816;0;1;0.881155;0;0;1;0;1;;0;-1036.11
2009.10.09 16:00:00;114;EURUSD.TDS;1.209463;0.707071;1.522063;0.989899;0.134474;1.678363;1.503124;0.333333;1;1;0.876963;0;1.157168;2.374269;0.339181;0.005513;1;2;1.097931;0;1;1;0;1;;1;877.7
2009.10.13 12:00:00;116;EURUSD.TDS;1.2939;0.719409;2.189279;0.72976;0.531915;2.546396;1.949758;0.333333;0;1;1.216867;0;1.519341;5.413678;0.60152;0.006885;1;1;0.744216;0;1;0;1;0;;1;1218.06
2009.10.15 17:00:00;118;EURUSD.TDS;2.084724;0.542747;2.099101;1.430552;0.215753;4.338383;2.193015;0.333333;0;1;1.063107;0;2.107699;4.338383;0.867677;0.005727;0;2;1.189937;0;0;1;0;1;;0;-1059.64
2009.10.23 11:00:00;120;EURUSD.TDS;1.681269;0.877644;1.887462;1.210725;0.201681;2.204683;1.498112;0.0;0;1;1.287129;0;1.919831;2.130665;0.532666;0.002099;0;2;0.748275;0;1;0;1;0;;0;-999.9
2009.11.05 12:00:00;122;EURUSD.TDS;0.991181;0.325821;1.464478;0.812837;0.355972;2.606565;1.419784;1.0;1;1;1.912791;0;2.489057;4.122489;0.515311;0.004829;1;1;0.861527;0;1;0;1;0;;1;1914.78
2010.01.07 16:00:00;124;EURUSD.TDS;0.946595;0.565899;1.282705;0.517883;0.064171;2.321901;1.381348;1.0;0;1;3.22029;0;3.626486;4.187653;0.418765;0.003367;1;3;1.180015;0;1;1;0;1;;0;-1052.84
2010.01.12 11:00:00;126;EURUSD.TDS;1.549894;0.216561;1.579618;0.95966;0.163978;1.333333;1.405099;0.0;1;1;0.864362;0;1.343768;1.261146;0.315287;0.00221;1;1;0.795764;0;1;0;1;0;;0;-1000.16
2010.01.14 16:00:00;128;EURUSD.TDS;0.942478;0.172566;1.80531;0.960177;0.303922;1.876106;1.868988;0.666667;1;1;1.425532;0;1.996959;2.676991;0.382427;0.00303;1;2;0.779537;0;1;1;0;1;;0;-1000.16
2010.02.16 16:00:00;130;EURUSD.TDS;1.295388;0.641565;1.822534;1.352598;0.195067;1.695855;2.154069;0.333333;1;1;0.382353;0;0.533014;1.47519;0.737595;0.006773;1;1;0.961772;0;1;1;0;1;;1;381.81
2010.03.11 11:00:00;132;EURUSD.TDS;1.390692;0.082127;1.828706;1.297614;0.011976;2.381697;1.449967;0.666667;1;1;0.648936;0;1.245352;3.684787;0.368479;0.005404;1;3;0.829819;0;1;0;1;0;;1;649.04
2010.04.14 12:00:00;134;EURUSD.TDS;1.356058;0.066149;1.209585;0.959163;0.175781;1.60648;1.024615;0.333333;1;1;0.597523;0;0.879844;1.346608;0.448869;0.003239;1;1;0.778339;0;1;0;1;0;;0;-1001.3
2010.04.21 11:00:00;136;EURUSD.TDS;1.234363;0.453655;1.223813;0.374529;0.633621;2.832705;1.045752;0.0;0;1;2.283133;0;1.942167;1.893745;0.946873;0.001848;1;1;0.817509;0;1;0;1;0;;1;2281.58
2010.06.07 11:00:00;138;EURUSD.TDS;1.15508;0.620321;1.184492;0.622995;0.17833;2.40107;0.977062;0.0;1;1;1.311615;0;1.20126;1.807487;0.451872;0.005627;0;3;1.036765;0;1;0;1;0;;0;-998.99
